EventTime,Origin,Destination,replicate,Continent_origin,Continent_dest,date,month,Region_origin,Region_dest,biweek,Region_origin2,Region_dest2
2021.57005,Republic of the Congo,Angola,4,,Africa,2021-07-28,2021-07-01,,Southern Africa,2021-07-25,,Southern Africa
2021.48583,Portugal,Angola,4,Europe,Africa,2021-06-27,2021-06-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.73701,Portugal,Angola,4,Europe,Africa,2021-09-27,2021-09-01,Western Europe,Southern Africa,2021-09-19,Western Europe,Southern Africa
2021.68771,Portugal,Angola,4,Europe,Africa,2021-09-09,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.6877,Portugal,Angola,4,Europe,Africa,2021-09-09,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.70139,Bangladesh,Angola,4,Asia,Africa,2021-09-14,2021-09-01,India+,Southern Africa,2021-09-05,India+,Southern Africa
2021.52331,Portugal,Angola,4,Europe,Africa,2021-07-11,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.71509,Portugal,Angola,4,Europe,Africa,2021-09-19,2021-09-01,Western Europe,Southern Africa,2021-09-19,Western Europe,Southern Africa
2021.53427,Portugal,Angola,4,Europe,Africa,2021-07-15,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.54593,Nigeria,Angola,4,Africa,Africa,2021-07-19,2021-07-01,Western Africa,Southern Africa,2021-07-11,Western Africa,Southern Africa
2021.70137,Portugal,Angola,4,Europe,Africa,2021-09-14,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.48493,Zambia,Angola,4,Africa,Africa,2021-06-26,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.67397,Zambia,Angola,4,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.38702,Zambia,Angola,4,Africa,Africa,2021-05-22,2021-05-01,Southern Africa,Southern Africa,2021-05-16,Southern Africa,Southern Africa
2021.70685,Zambia,Angola,4,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.31486,South Africa,Angola,4,Africa,Africa,2021-04-25,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.52605,Namibia,Angola,4,Africa,Africa,2021-07-12,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.67126,Namibia,Angola,4,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.51236,Namibia,Angola,4,Africa,Africa,2021-07-07,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.72879,Namibia,Angola,4,Africa,Africa,2021-09-24,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.50333,Namibia,Angola,4,Africa,Africa,2021-07-03,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.63862,Namibia,Angola,4,Africa,Africa,2021-08-22,2021-08-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.36744,Namibia,Angola,4,Africa,Africa,2021-05-15,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.48729,Namibia,Angola,4,Africa,Africa,2021-06-27,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.75071,Namibia,Angola,4,Africa,Africa,2021-10-02,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.35455,Namibia,Angola,4,Africa,Africa,2021-05-10,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.70689,South Africa,Angola,4,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.73703,South Africa,Angola,4,Africa,Africa,2021-09-27,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.70963,Namibia,Angola,4,Africa,Africa,2021-09-17,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.74251,Namibia,Angola,4,Africa,Africa,2021-09-29,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.47672,Namibia,Angola,4,Africa,Africa,2021-06-24,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.74799,Namibia,Angola,4,Africa,Africa,2021-10-01,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.73977,Namibia,Angola,4,Africa,Africa,2021-09-28,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67828,Namibia,Angola,4,Africa,Africa,2021-09-05,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.51237,Namibia,Angola,4,Africa,Africa,2021-07-07,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.53879,Namibia,Angola,4,Africa,Africa,2021-07-16,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.46991,Namibia,Angola,4,Africa,Africa,2021-06-21,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.73154,South Africa,Angola,4,Africa,Africa,2021-09-25,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67126,Botswana,Angola,4,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.50688,Portugal,Angola,4,Europe,Africa,2021-07-05,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.50686,Portugal,Angola,4,Europe,Africa,2021-07-05,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.57535,Portugal,Angola,4,Europe,Africa,2021-07-30,2021-07-01,Western Europe,Southern Africa,2021-07-25,Western Europe,Southern Africa
2021.6137,Portugal,Angola,4,Europe,Africa,2021-08-13,2021-08-01,Western Europe,Southern Africa,2021-08-08,Western Europe,Southern Africa
2020.84252,Burkina Faso,Angola,5,Africa,Africa,2020-11-04,2020-11-01,Western Africa,Southern Africa,2020-11-01,Western Africa,Southern Africa
2021.12056,Democratic Republic of the Congo,Angola,5,,Africa,2021-02-14,2021-02-01,,Southern Africa,2021-02-07,,Southern Africa
2021.06303,Portugal,Angola,5,Europe,Africa,2021-01-24,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2020.88305,Portugal,Angola,5,Europe,Africa,2020-11-19,2020-11-01,Western Europe,Southern Africa,2020-11-15,Western Europe,Southern Africa
2020.98315,Portugal,Angola,5,Europe,Africa,2020-12-25,2020-12-01,Western Europe,Southern Africa,2020-12-13,Western Europe,Southern Africa
2021.28766,Portugal,Angola,5,Europe,Africa,2021-04-15,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.04108,Kuwait,Angola,5,Asia,Africa,2021-01-15,2021-01-01,Middle East,Southern Africa,2021-01-10,Middle East,Southern Africa
2021.23833,Portugal,Angola,5,Europe,Africa,2021-03-28,2021-03-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2021.14519,Portugal,Angola,5,Europe,Africa,2021-02-22,2021-02-01,Western Europe,Southern Africa,2021-02-21,Western Europe,Southern Africa
2021.04108,Portugal,Angola,5,Europe,Africa,2021-01-15,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.24656,Portugal,Angola,5,Europe,Africa,2021-03-31,2021-03-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2021.0771,Portugal,Angola,5,Europe,Africa,2021-01-29,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.23833,Guinea,Angola,5,Africa,Africa,2021-03-28,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.17485,Portugal,Angola,5,Europe,Africa,2021-03-05,2021-03-01,Western Europe,Southern Africa,2021-02-21,Western Europe,Southern Africa
2021.463,Portugal,Angola,5,Europe,Africa,2021-06-18,2021-06-01,Western Europe,Southern Africa,2021-06-13,Western Europe,Southern Africa
2020.93588,Portugal,Angola,5,Europe,Africa,2020-12-08,2020-12-01,Western Europe,Southern Africa,2020-11-29,Western Europe,Southern Africa
2021.28766,USA,Angola,5,,Africa,2021-04-15,2021-04-01,,Southern Africa,2021-04-04,,Southern Africa
2021.14519,Czech Republic,Angola,5,,Africa,2021-02-22,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
2021.29313,Portugal,Angola,5,Europe,Africa,2021-04-17,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.47943,Republic of the Congo,Angola,5,,Africa,2021-06-24,2021-06-01,,Southern Africa,2021-06-13,,Southern Africa
2021.50135,Portugal,Angola,5,Europe,Africa,2021-07-02,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.06332,Portugal,Angola,5,Europe,Africa,2021-01-24,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.05565,South Africa,Angola,5,Africa,Africa,2021-01-21,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2020.79543,Democratic Republic of the Congo,Angola,5,,Africa,2020-10-18,2020-10-01,,Southern Africa,2020-10-18,,Southern Africa
2020.89603,South Africa,Angola,5,Africa,Africa,2020-11-23,2020-11-01,Southern Africa,Southern Africa,2020-11-15,Southern Africa,Southern Africa
2020.93616,Brazil,Angola,5,South America,Africa,2020-12-08,2020-12-01,Brazil,Southern Africa,2020-11-29,Brazil,Southern Africa
2021.22191,Brazil,Angola,5,South America,Africa,2021-03-22,2021-03-01,Brazil,Southern Africa,2021-03-21,Brazil,Southern Africa
2021.25206,Portugal,Angola,5,Europe,Africa,2021-04-03,2021-04-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2020.50761,Portugal,Angola,5,Europe,Africa,2020-07-04,2020-07-01,Western Europe,Southern Africa,2020-06-28,Western Europe,Southern Africa
2021.15265,Benin,Angola,5,Africa,Africa,2021-02-25,2021-02-01,Western Africa,Southern Africa,2021-02-21,Western Africa,Southern Africa
2021.13534,Benin,Angola,5,Africa,Africa,2021-02-19,2021-02-01,Western Africa,Southern Africa,2021-02-07,Western Africa,Southern Africa
2021.21653,Benin,Angola,5,Africa,Africa,2021-03-21,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.24383,Benin,Angola,5,Africa,Africa,2021-03-30,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.03836,South Africa,Angola,5,Africa,Africa,2021-01-15,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.07231,South Africa,Angola,5,Africa,Africa,2021-01-27,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.01371,South Africa,Angola,5,Africa,Africa,2021-01-06,2021-01-01,Southern Africa,Southern Africa,2020-12-27,Southern Africa,Southern Africa
2021.22466,South Africa,Angola,5,Africa,Africa,2021-03-24,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2021.2274,South Africa,Angola,5,Africa,Africa,2021-03-25,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2020.9321,South Africa,Angola,5,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.63081,South Africa,Angola,5,Africa,Africa,2020-08-18,2020-08-01,Southern Africa,Southern Africa,2020-08-09,Southern Africa,Southern Africa
2020.57825,South Africa,Angola,5,Africa,Africa,2020-07-30,2020-07-01,Southern Africa,Southern Africa,2020-07-26,Southern Africa,Southern Africa
2020.92351,Zimbabwe,Angola,5,Africa,Africa,2020-12-04,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.77323,South Africa,Angola,5,Africa,Africa,2020-10-10,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2020.78688,South Africa,Angola,5,Africa,Africa,2020-10-14,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.04504,South Africa,Angola,5,Africa,Africa,2021-01-17,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.16713,Zimbabwe,Angola,5,Africa,Africa,2021-03-03,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.16213,Zimbabwe,Angola,5,Africa,Africa,2021-03-01,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.78689,South Africa,Angola,5,Africa,Africa,2020-10-15,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.14669,South Africa,Angola,5,Africa,Africa,2021-02-23,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.21096,South Africa,Angola,5,Africa,Africa,2021-03-19,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2020.93717,South Africa,Angola,5,Africa,Africa,2020-12-09,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.69918,South Africa,Angola,5,Africa,Africa,2020-09-12,2020-09-01,Southern Africa,Southern Africa,2020-09-06,Southern Africa,Southern Africa
2021.04111,Zambia,Angola,5,Africa,Africa,2021-01-16,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.45482,Zambia,Angola,5,Africa,Africa,2021-06-16,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.14019,South Africa,Angola,5,Africa,Africa,2021-02-21,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.1437,Zimbabwe,Angola,5,Africa,Africa,2021-02-22,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.07672,South Africa,Angola,5,Africa,Africa,2021-01-29,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.27946,Democratic Republic of the Congo,Angola,5,,Africa,2021-04-13,2021-04-01,,Southern Africa,2021-04-04,,Southern Africa
2021.13256,South Africa,Angola,5,Africa,Africa,2021-02-18,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.07946,South Africa,Angola,5,Africa,Africa,2021-01-30,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.16712,South Africa,Angola,5,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.90789,South Africa,Angola,5,Africa,Africa,2020-11-28,2020-11-01,Southern Africa,Southern Africa,2020-11-15,Southern Africa,Southern Africa
2020.93053,South Africa,Angola,5,Africa,Africa,2020-12-06,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.17815,South Africa,Angola,5,Africa,Africa,2021-03-07,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2020.93716,South Africa,Angola,5,Africa,Africa,2020-12-09,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.07672,South Africa,Angola,5,Africa,Africa,2021-01-29,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.18906,South Africa,Angola,5,Africa,Africa,2021-03-11,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.07672,South Africa,Angola,5,Africa,Africa,2021-01-29,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.49042,South Africa,Angola,5,Africa,Africa,2021-06-29,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.10686,South Africa,Angola,5,Africa,Africa,2021-02-09,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.16439,South Africa,Angola,5,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.9627,South Africa,Angola,5,Africa,Africa,2020-12-18,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.57533,South Africa,Angola,5,Africa,Africa,2021-07-29,2021-07-01,Southern Africa,Southern Africa,2021-07-25,Southern Africa,Southern Africa
2021.13697,South Africa,Angola,5,Africa,Africa,2021-02-19,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.53972,Namibia,Angola,5,Africa,Africa,2021-07-16,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.28474,Namibia,Angola,5,Africa,Africa,2021-04-14,2021-04-01,Southern Africa,Southern Africa,2021-04-04,Southern Africa,Southern Africa
2020.96528,South Africa,Angola,5,Africa,Africa,2020-12-19,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.12056,South Africa,Angola,5,Africa,Africa,2021-02-14,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.10287,South Africa,Angola,5,Africa,Africa,2021-02-07,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.18905,South Africa,Angola,5,Africa,Africa,2021-03-11,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.137,South Africa,Angola,5,Africa,Africa,2021-02-20,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.063,Portugal,Angola,5,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.05477,United Kingdom,Angola,5,Europe,Africa,2021-01-20,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.10684,Portugal,Angola,5,Europe,Africa,2021-02-08,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2020.29166,South Africa,Angola,5,Africa,Africa,2020-04-16,2020-04-01,Southern Africa,Southern Africa,2020-04-05,Southern Africa,Southern Africa
2021.09316,Portugal,Angola,5,Europe,Africa,2021-02-04,2021-02-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.02741,Portugal,Angola,5,Europe,Africa,2021-01-11,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.13152,Portugal,Angola,5,Europe,Africa,2021-02-18,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2021.18819,Republic of the Congo,Angola,5,,Africa,2021-03-10,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.57456,Democratic Republic of the Congo,Angola,5,,Africa,2020-07-29,2020-07-01,,Southern Africa,2020-07-26,,Southern Africa
2021.14702,Republic of the Congo,Angola,5,,Africa,2021-02-23,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
